city_name,city_code
,FNU
Бухарест,BUH
Солдотна,SXQ
Эврика,YEU
Мангерани,MNE
Онтонг Джава,OTV
,ZSK
Канаш,CSC
,GUS
Стэнтон,SYN
Оуахигоуйа,OUG
Сетте Кама,ZKM
Хакай Пасс,YHC
,XPX
Оудтшурн,OUH
Бедори,BEU
Норман,OUN
Кейп-Баррен,CBI
Делта-Джанкшен,DJN
Уанга,OUU
Киндерсли,YKY
Бенгуера-Айленд,BCW
Оверберг,OVG
Баду,BDD
Оксфорд,OXD
,LSF
,ZJV
Белен,BEL
Пайкангикум,YPM
Таурамена,TAU
Хартфорд,BDL
Макинчао,MQD
Бандунг,BDO
Овалье,OVL
,YJS
Уотсон Лейк,YQH
Гойя,OYA
оз. Кристал,CYE
Трес Арройос,OYO
Кабо Рохо,CBJ
Плеттенберг-Бей,PBZ
Чехбехар,ZBR
Озамис Сити,OZC
Монтилья,OZU
дю Буа,DUJ
Калабар,CBQ
Падерборн,PAD
Берейна,BEA
Апленд,CCB
Юанмоу,YUA
Сату-Маре,SUJ
Падака,PAH
Ковентри,CVT
Памол,PAY
Чизана,CZN
Парамарибо,PBM
Канжикужуак,YWB
Капе-Поле,CZP
,PCF
,PCB
Каноби,CBY
Пендопо,PDO
Бордо,BOD
Блумфонтейн,BFN
Пебане,PEB
,PXH
Дханбад,DBD
Пеликан,PEC
,GSJ
Смерти Валли,DTH
Симожисима,SHI
Курган-Тюбе,KQT
Бахиа-Пинас,BFQ
Пермь,PEE
Пекин,BJS
,ZSM
Якатага,CYT
Бедфорд,BFR
Синдал,CNL
Пуэрто-Мальдонадо,PEM
Перт,PER
Дар-эс-Салам,DAR
Денвер,DEN
Пенонг,PEY
Аррабури,AAB
Дару,DAU
Тазиужак,YTQ
Телеграф Крик,YTX
Куинда,CDA
Пасу-Фунду,PFB
Пиндун,PIF
Парсабад,PFQ
Чанат,CNU
Пирр,PIR
Порт Протекшен,PPV
Пейдж,PGA
Далбандин,DBA
Пхетчабун,PHY
Капе-Флаттери,CQP
Энукжуук,YPH
Энтеббе,EBB
Сент-Томас,STT
Пахоки,PHK
Сарми,ZRM
Бурирам,BFV
Дуала,DLA
Сураллах,AAV
Уайтхорс,YXY
Дамбула,DBU
Аль-Айн,AAN
Пайн Кей,PIC
Пор-Менье,YPN
Хатанга,HTG
Пювирнитюк,YPX
Хумберт Ривер,HUB
Фэрбанкс,FAI
Олёкминск,OLZ
Дампу,DPU
Глазго,GLA
Альбукерке,ABQ
Бишоп,BIH
Порт Сан Хуан,PJS
Бриджтаун,BGI
Пангкаланбун,PKN
Пала,PLF
Альбасете,ABC
Драммонд,DRU
Бирмингем,BHX
Псков,PKV
Дандас,DUN
Провиденсиалес,PLS
Беллер,ACB
,XIM
Порт-Элизабет,PLZ
Давао,DVO
Пемба,PMA
Хуангпгу,ZMY
Хонуу,MQJ
Понка Сити,PNC
Саханд,ACP
Далгрен,DGN
Тасу,YTU
Окуайо,OKG
Понтианак,PNK
Кваджалейн,EAL
Баг,BGX
Дурхам-Даунс,DHD
Потоси,POI
Санта Исабел Рио Негро,IRZ
О-Клэр,EAU
Пераитепуй,PPH
,OAA
Ел Обеид,EBD
Ши Кван Хи,NGQ
Чаньяраль,CNR
Папа-Уэстрей,PPW
Чапарраль,CPL
Хойчжоу,HUZ
,ZPY
Элдебба,EDB
,QYV
Позу Алегри,PPY
Адыяман,ADF
Эрлданда,EDD
Портимао,PRM
Понсе,PSE
Элдорет,EDL
Араша,AAX
Пасни,PSI
Аллентаун,ABE
Эрандике,EDQ
Посадас,PSS
,YVS
Кефалиния,EFL
,RUE
Путуссибау,PSU
Понтиак,PTK
,YVN
Санта-Круз,SNZ
,ZVD
Эрешин,ERM
Паласиос,PSX
Биг Дельта,BIG
Дотан,DHN
,ZAW
Биллингс,BIL
Порт-Стэнли,PSY
Нема,EMN
Калвертон,CTO
Порт Александр,PTD
Порт Армстронг,PTL
Бильбао,BIO
Саппоро,SPK
Пуэнт-а-Питр,PTP
Холл Бич,YUX
Ахе,AHE
Питсбург,PTS
,XCI
Ла Рондж,YVC
Бареган,IAQ
Булимба,BIP
Потстаун,PTW
Элк Сити,ELK
Бисмарк,BIS
Таррагона,QGN
Дир Лейк,YVZ
Джакарта,JKT
Чуте-Дес-Пассес,YWQ
Акюрейри,AEY
Какуэтаниа,CQT
Пусан,PUS
Порту-Велью,PVH
Элорса,EOZ
Бове,BVA
Дили,DIL
Джейупоре,PYB
Сорокаба,SOD
Полакка,PXL
Пуэрто-Аякучо,PYH
Комодоро-Ривадавия,CRD
Уол Ков,YXN
Ингам,IGH
Бентота-Ривер,BJT
Кокс-Базар,CXB
Баджава,BJW
Флоренция,FLR
Эль Паломар,EPA
Керетаро,QRO
Себзевар,AFZ
Сан Карлос,SQL
,ZEE
Убари,QUB
Рефьюджс-Кав,YRC
Блэкстоун,BKT
Саккак,QUP
Дхаравандхоо,DRV
Валехо,VLO
Биг Бэар,RBF
Таба,TCP
Эрзурум,ERZ
Рапид-Сити,RAP
Вангероге,AGE
Ричмонд,RCM
Уступу Айленд,OGM
,ZBH
,WOS
Американ Ривер,RCN
,ZLA
Кульякан,CUL
Река Синдер,RCP
Яяо,JJA
Санта-Роса,RSA
Реконкиста,RCQ
Дулканинна,DLK
Принстон,BLF
,ZLB
Ред-Дог,RDB
Реденсан,RDC
Шетландские острова,SDZ
Рио-Гранде,RGA
Гизо,GZO
Форт-Сент-Джон,YXJ
Порт Грейам,PGM
Малага,AGP
Дос Лагунас,DON
,ZKO
Клир Лейк,CLC
Реталулеу,RER
Фаранах,FAA
Рейноса,REX
Реус,REU
Фагурхолсмыри,FAG
,XWE
Сан-Мигель-де-Арагао,SQM
,IRU
Конкордия,COC
Измит,KCO
Райфл,RIL
Рио Альзукар,RIZ
,SFY
Гранд Рапидс,GPZ
Римини,RMI
Сьюдад-Виктория,CVM
Силвер Крик,SVK
Брумаду,BMS
Брум,BME
,ZSO
Лейкленд,LAL
Клаб Макокола,CMK
Абботсфорд,YXX
Ранау,RNU
,WWS
Розо,ROX
Факарава,FAV
,CWX
Маунтин-Виллидж,MOU
Табуай,TUB
Каймана,KNG
Дрезден,DRS
Уоррод,RRT
Шактулик,SKK
Робинсон Ривер,RRV
,TTW
Шамштернагар,ZHM
,ZYS
Залив Корнер,CBA
Каравелас,CRQ
Рок Саунд,RSD
Сала,XYX
Файзабад,FBD
Таталина,TLJ
Сири,SXI
Силли,ISC
,OTK
Форт Майерс,FMY
Калиспелл,FCA
Мэрти,RTY
Маргерит Бэй,RTE
Турин,TRN
Каарсут,JQA
Форт Пирс,FPR
Смитерс,YYD
Куксхафен,FCN
Ратленд,RUT
Бамо,BMO
Рути,RUU
Сан Андрос,SAQ
Тремюсон,SBK
Рубельсанто,RUV
Финдли,FDY
Бирмингем,BHM
Тзироаномандиди,WTS
Грин Ривер,RVR
,VRI
Сепик Плейнс,SPV
Фукуэ,FUJ
Редвуд-Фолс,RWF
Сприг Крик,SCG
Роанок Рапидс,RZZ
Бунди,BNT
Сан-Сальвадор,SAL
,XXG
Сан-Бернардино,SBD
Кундара,SBI
Чикопи,CEF
Гакона,GAK
Сааби,SBE
,SBO
Фергус-Фолс,FFM
Али Сабье,AII
Сан-Луи-Обиспо,CSL
Бендер-Аббас,BND
Франкфурт,FFT
Прадхо-Бей,SCC
Айкен,AIK
Финикс,PHX
Гоулбёрн Айленд,GBL
Сен-Крепин,SCP
Барнуэлл,BNL
Смит Коув,SCJ
Сан Хуан Дель Сесар,SJH
Сантьяго-де-Компостела,SCQ
Фильмор,FIL
Аитутаки,AIT
Салданха Бэй,SDB
Гуадалупи,GDP
Гат,GHT
Сидни,SDY
Файв Майл,FMC
Аи-Айс,AIW
Сан-Диего,SAN
,XWN
Стивенвилл,SEP
Сенггех,SEH
,ZLH
Сельма,SES
Форстер,FOT
Сан Фернандо,SFE
Банну,BNP
Спрингфилд,SGH
Франко,FRC
Тумако,TCO
Амери,AHH
Манзини,MTS
Сентервилл,GHM
Банз,BNZ
Аль Удейд,XJD
Синоп,SIC
Фэрмонт,FRM
Баккафьордур,BJD
Гуалегуайчу,GHU
Ла Дезирад,DSD
Сал,SID
Гуанаха,GJA
Сьон,SIR
Баррейрас,BRA
Сибиса,SIW
Сент-Джон,SJF
Санта Мария,SMC
Фрайерберг,FRY
Форт Скотт,FSK
Шанхай,SHA
Бозуме,BOZ
Арапоти,AAG
Сан Педро Хагуа,SJG
Батам,BTH
Аварадам,AAJ
Сараево,SJJ
Кананеа,CNA
Асау,AAU
Чандлер,SLJ
Тинго Мария,TGI
Абингдон,ABG
Айл Оф Скай,SKL
Форт-Шеридан,FSN
Бислиг,BPH
Скелдон,SKM
Олбери,ABX
Уэнатчи,EAT
Эдинбург,EDI
Акапулько,ACA
Солт-Лейк-Сити,SLC
Санта Моника,SMO
Анурадхапура,ACJ
Аилиганди,AIL
Данидин,DUD
Санкт-Мориц,SMV
Синъи,ACX
Гуамаль,GAA
Адак,ADK
Санта-Мария,SMX
Сен-Назер,SNR
Саутерн Кросс,SQC
Сан Хулиан,SNJ
Эндрюс,ADR
Гейнда,GAH
Саидпур,SPD
Остров Сан-Андрес,ADZ
Гамба,GAX
Сороако,SQR
Гасуке,GBC
Абеше,AEH
о. Санана,SQN
Бекия,BQU
Сан Рафаел,SRF
Ангги,AGD
Гейлсберг,GBG
Агнью,AGW
Амбатолахи,AHY
Сан Борха,SRJ
Сантана Рамос,SRO
Арапахо,AHF
Гимарайнш,GMS
Ставрополь,STW
Суригао,SUG
,ZHD
Амахаи,AHI
Эль-Рил,ELE
Сан-Антонио,SAT
Амчитка,AHT
Вичита Фоллс Шеппард АФБ,SPS
Боротоу,BRZ
Альянс,AIA
Кинг Салмон,AKN
Сантарен,STM
Сур,SUH
Аирок,AIC
Сурат,STV
Сатваг,SWG
Айоме,AIE
Санривер,SUO
Суриа,SUZ
Ассис,AIF
Стивенс Виллидж,SVS
,GKD
Сивея,SWE
Акжужт,AJJ
Килл-Девил-Хиллз,FFA
Сиалум,SXA
Уэйко,ACT
,SYL
Сухели,SXH
Агадес,AJY
Ля-Рош,EDM
Саумлаки,SXK
Акола,AKD
Бету,BTB
Тандиль,TDL
Сан-Фелис-ду-Арагуая,SXO
Акиени,AKE
Глендайв,GDV
Алпайн,ALE
Сан-Хосе,SYQ
Куч-Бехар,COH
Гётеборг,GOT
Ангуганак,AKG
Шароле,SYT
Эль-Харж,AKH
Семера,SZE
Гекиткале,GEC
Тайдун,TTT
Акрон,AKO
Спокан,GEG
Зальцбург,SZG
Алерта,ALD
Тагбиларан,TAG
Сеги,SZU
Алжир,ALG
Барра,BRR
Олбани,ALH
Торемби,TCJ
Текирдаг,TEQ
Порт Харди,YZT
Анахайм,ANA
Аресибо,ARE
Барахона,BRX
Аннистон,ANB
Тускалуза,TCL
Цзиньмэнь,KNH
Танга,TGT
Тенкодого,TEG
Ангулем,ANG
Гунунгситоли,GNS
Темора,TEM
Санкт-Антон,ANT
Кангаатсиак,QPW
Остров Стьюарт,YRR
Тосонцэнгэл,TNZ
Анденес,ANX
Теллерайд,TEX
Галкана,GKN
Асэлла,ALK
Таормина,TFC
Анкона,AOI
Гуаратингета,GUJ
Аомори,AOJ
Туфи,TFI
Токусима,TKS
Тичитт,THI
Сан-Хуан-Апосенто,APE
Квигиллингок,KWK
Апиай,API
Томпсон Филд,THM
Форрест-Сити,FCY
Злин,GTW
Нампула,APL
Тибу,TIB
Токат,TJK
Арапирака,APQ
Арли,ARL
Тембагапура,TIM
Тимару,TIU
Гатри,GOK
,JOR
Альтон,ALN
Сакани,AQS
Текин,TKW
Лос Аламос,LAM
Бобо-Диуласо,BOY
Таллин,TLL
Бристол,TRI
Акарируара,ARF
Термез,TMJ
Гуаймас,GYM
Гундивинди,GOO
Тамки,TMK
Александра,ALR
Тиом,TMY
Архангельск,ARH
Алула,ALU
Базанкусю,BSU
Тунхуа,TNH
Арика,ARI
Гаруахи,GRH
Тозер,TOE
Альто-Молокуэ,AME
Тунгстен,TNS
Торранс,TOA
,ZHN
Армидейл,ARM
Стунг-Тренг,TNX
Грейт-Фолс,GTF
Талладега,ASN
Нур-Султан (Астана),TSE
Амбосели,ASV
Тепик,TPQ
Тупаи,TPX
Анцирабе,ATJ
Саби Саби,GSS
Аткасук,ATK
Трухильо,TRU
Авар,AWR
Айтапе,ATP
Тайбэй,TPE
Аруба,AUA
Гулф Шорс,GUF
Тимишоара,TSR
Тумраит,TTH
Итауба,AUB
Индаген,IDN
,QTH
Таунсвилл,TSV
Алаканук,AUK
Гурасо,GUE
Тальталь,TTC
Аву-Аву,AVU
,HBG
Арсо,ARJ
Атак,AXK
Бриттон,TTO
Тевантин,TWN
Ягуара,AYG
Гордил,GDI
Людериц,LUD
Тамбакунда,TUD
Талса,TUL
Яри,AYI
Адана,ADA
Порт Таунсенд,TWD
Энтони Лагун,AYL
Уа Хука,UAH
Газиантеп,GZT
Гроссето,GRS
Аньянг,AYN
Беверли Спрингс,BVZ
Тавау,TWU
Уден,UDE
Амазон-Бэй,AZB
Стюарт Айленд,SZS
Теминабуан,TXM
Оаху,HDH
Амароо,AMX
Амбатомаинти,AMY
Битти,BTY
Тринкомали,TRR
Адрар,AZR
Ноксвилл,TYS
Сет-Иль,YZV
Барранкилья,BAQ
Куррилло,CUI
Луау,UAL
Буниа,BUX
Берлингтон,BBF
Квинстаун,UEE
Инхака,IHC
,ZMK
Гуари,GUG
Блу Белл,BBX
Боа-Виста,BVB
Захедан,ZAH
Биэр-Крик,BCC
Хагфорс,HFS
,QKB
Хедингли,HIP
Замбоанга,ZAM
Апатаки,APK
Чжаотун,ZAT
Анкара,ANK
Нанхаи,ZEF
Булавайо,BUQ
Сураттхани,URT
Антверпен,ANR
Урузган,URZ
Бермеио,BJO
Иллоккортоормиут,CNP
Жабляк,ZBK
Баколод,BCD
Баубау,BUW
Натвуд Даунс,UTD
Балтимор,BWI
Ескисехир,ESK
Бемичи,BCG
Бени,BNC
Коура,CWT
Сайнябули,ZBY
Баркалдин,BCI
Канаима,CAJ
Болварра,BCK
Суаванао,VAO
Белла Белла,ZEL
,ZBJ
Олд Форт Бэй,ZFB
Филадельфия,FLM
Хокитика,HKK
Баучи,BCU
Аружа,ZFU
Бантри,BYT
Бикертон,BCZ
Гоерлитц,ZGE
Танджунг Пелепас,ZJT
Бандаберг,BDB
Белон и Тзирибиина,BMD
Белфаст,BFS
Нгома,ZGM
Батавиа-Даунс,BVW
Вальверде,VDE
оз. Клир,CKE
Готха,ZGO
Хай Прейри,ZHP
Огден,OGD
Тептеп,TEP
Остров Рождества,CXI
Висконсин Рапидс,ISW
,ZDP
Гетсемани,ZGS
Бодетт,BDE
Остров Аннет,ANN
Йерингтон,EYR
Бейтсвилл,BVX
Валдиз,VDZ
Гауа,ZGU
Дахла,VIL
Остров Барроу,BWB
Килакап,CXP
Закума,AKM
Инвернесс,INV
Ла Примавера,LPE
,RMC
Йена,ZJS
Бландинг,BDG
Ольгин,HOG
Понза,ZJY
Гбадолите,BDT
Ангоче,ANO
Ле Кей,CYA
Бедфорд Даунс,BDW
Баундари,BYA
Ла Табальере,ZLT
Аннаполис,ANP
Варангал,WGC
Милуоки,MKE
Хатинохе,HHE
Бродус,BDX
Фахардо,FAJ
Зефирхилс,ZPH
острова Королевы Шарлотты,ZQS
Бешар,CBH
,FBG
Ахен,AAH
Бандон,BDY
Кваньдук,HOO
,ZLD
Шайенн,CYS
Буочс,BXO
Лейк-Хавасу-Сити,HII
Вредендал,VRE
Фрейбурга,VRU
Бонтанг,BXT
Орта,HOR
Цюрих,ZRH
Бенбекьюла,BEB
Хот-Спрингс,HOT
Гараса,GRL
Антсоии,WAI
Вагесе,WET
Бентон Харбор,BEH
Лонг Пасиа,GSA
Танжунгредеб,BEJ
Хартфорд,HFD
,XGD
Вади-Хальфа,WHF
Брест,BES
Хэнъян,HNY
Санди-Лейк,ZSJ
Бейра,BEW
Баия де Каракес,BHA
Факахина,FHZ
Беру,BEZ
Дауан Айленд,DAJ
Шаматтава,ZTM
Каир,CAI
Чайтен,WCH
Баглунг,BGL
Мансехра,HRA
Анкуд,ZUD
Херрера,HRR
Аннанберг,AOB
Барисал,BZL
Буффало,BUF
Аль-Ула,ULH
Ушарал,USJ
С. Кристобаиль дель Касас,SZT
Баия-Бланка,BHI
Харрогейт,HRT
Бхопал,BHO
Орхус,AAR
Айл Оф Колонсей,CSA
Абу-Даби,AUH
Амук,AOS
Сен-Тропе,LTT
,ZJR
Олбани,ALB
Лотусвейл,LTV
Идре,IDB
Напа,APC
Гамильтон,HLZ
Бхавнагар,BHU
Вашингтон,WAS
Нейплс,APF
Кат Банк,CTB
,XJA
Бимини,BIM
,QYM
Челябинск,CEK
,NVN
,QOB
Хантингтон,HTW
Апукара,APU
,XYY
Бриа,BIV
Ниагара-Фолс,IAG
Жерикоакоара,JJD
,ZCB
Марбл-Бар,MBB
Уатулько,HUX
Аньцин,AQG
